1642238032172, -0.2, -1.0
1642238032377, -0.1, -1.0
1642238032576, 0.0, -1.0
1642238032771, 0.0, -1.0
1642238032970, 0.0, -1.0
1642238033170, 0.0, -1.0
1642238033371, 0.0, -1.0
1642238033572, 0.0, -1.0
1642238033770, 0.0, -1.0
1642238033970, 0.0, -1.0
1642238034171, 0.0, -1.0
1642238034370, 0.0, -1.0
1642238034570, 0.0, -1.0
1642238034772, 0.0, -1.0
1642238034970, 0.0, -1.0
1642238035170, 0.0, -1.0
1642238035370, 0.0, -1.0
1642238035570, 0.0, -1.0
1642238035770, 0.0, -1.0
1642238035970, 0.0, -1.0
1642238036170, 0.0, -1.0
1642238036371, 0.0, -1.0
1642238036570, 0.0, -1.0
1642238036770, 0.0, -1.0
1642238036971, -0.2, -1.0
1642238037170, -0.9, -1.0
1642238037371, -1.0, -1.0
1642238037570, -1.0, -1.0
1642238037770, -1.0, -1.0
1642238037970, -1.0, -1.0
1642238038171, -1.0, -1.0
1642238038370, -1.0, -1.0
1642238038570, -1.0, -1.0
1642238038770, -1.0, -1.0
1642238038970, -1.0, -1.0
1642238039170, -1.0, -1.0
1642238039370, -1.0, -1.0
1642238039571, -1.0, -1.0
1642238039770, -1.0, -1.0
1642238039971, -1.0, -1.0
1642238040170, -1.0, -1.0
1642238040372, -1.0, -1.0
1642238040570, -1.0, -1.0
1642238040771, -1.0, -1.0
1642238040970, -1.0, -1.0
1642238041171, -1.0, -1.0
1642238041370, -1.0, -1.0
1642238041572, -1.0, -1.0
1642238041770, -1.0, -1.0
1642238041970, -1.0, -1.0
1642238042170, -1.0, -1.0
1642238042371, -1.0, -1.0
1642238042571, -1.0, -1.0
1642238042771, -1.0, -1.0
1642238042971, -1.0, -1.0
1642238043170, -1.0, -1.0
1642238043376, -1.0, -1.0
1642238043578, -1.0, -1.0
1642238043772, -1.0, -1.0
1642238043969, -1.0, -1.0
1642238044170, -1.0, -1.0
1642238044371, -1.0, -1.0
1642238044570, -1.0, -1.0
1642238044772, -1.0, -1.0
1642238044976, -0.5, -1.0
1642238045170, 0.0, -1.0
1642238045370, 0.0, -1.0
1642238045570, 0.0, -1.0
1642238045770, 0.0, -1.0
1642238045970, 0.0, -1.0
1642238046171, 0.0, -1.0
1642238046370, 0.0, -1.0
1642238046572, 0.0, -1.0
1642238046770, 0.0, -1.0
1642238046970, 0.0, -1.0
1642238047170, 0.0, -1.0
1642238047371, 0.0, -1.0
1642238047571, 0.0, -1.0
1642238047770, 0.0, -1.0
1642238047970, -0.5, -1.0
1642238048170, -1.0, -1.0
1642238048371, -1.0, -1.0
1642238048570, -1.0, -1.0
1642238048770, -1.0, -1.0
1642238048971, -1.0, -1.0
1642238049170, -1.0, -1.0
1642238049370, -1.0, -1.0
1642238049570, -1.0, -1.0
1642238049770, -1.0, -1.0
1642238049970, -1.0, -1.0
1642238050170, -1.0, -1.0
1642238050370, -1.0, -1.0
1642238050570, -1.0, -1.0
1642238050770, -1.0, -1.0
1642238050970, -1.0, -1.0
1642238051173, -1.0, -1.0
1642238051370, -1.0, -1.0
1642238051570, -1.0, -1.0
1642238051772, -1.0, -1.0
1642238051970, -1.0, -1.0
1642238052170, -1.0, -1.0
1642238052371, -1.0, -1.0
1642238052570, -1.0, -1.0
1642238052770, -1.0, -1.0
1642238052970, -1.0, -1.0
1642238053170, -1.0, -1.0
1642238053372, -1.0, -1.0
1642238053572, -1.0, -1.0
1642238053770, -1.0, -1.0
1642238053972, -1.0, -1.0
1642238054171, -1.0, -1.0
1642238054370, -1.0, -1.0
1642238054581, -1.0, -1.0
1642238054771, -1.0, -1.0
1642238054970, -1.0, -1.0
1642238055170, -1.0, -1.0
1642238055370, -1.0, -1.0
1642238055570, -1.0, -1.0
1642238055770, -1.0, -1.0
1642238055975, -1.0, -1.0
1642238056170, -1.0, -1.0
1642238056370, -1.0, -1.0
1642238056570, -1.0, -1.0
1642238056770, -1.0, -1.0
1642238056971, 0.0, -1.0
1642238057170, 0.0, -1.0
1642238057370, 0.0, -1.0
1642238057570, 0.0, -1.0
1642238057770, 0.0, -1.0
1642238057970, 0.0, -1.0
1642238058176, 0.0, -0.9
1642238058371, 0.0, 0.0
1642238058570, 0.0, 0.0
1642238058769, 0.0, 0.0
1642238058970, 0.0, 0.0
1642238059170, 0.0, 0.0
1642238059371, 0.0, 0.0
1642238059572, 0.0, 0.0
1642238059770, 0.0, 0.0
1642238059970, 0.0, 0.0
1642238060170, 0.0, 0.0
1642238060370, 0.0, 0.0
1642238060570, 0.0, 0.0
1642238060771, 0.0, 0.0
1642238060972, 0.0, 0.0
1642238061170, 0.0, 0.0
1642238061371, 0.0, 0.0
1642238061572, 0.0, 0.0
1642238061771, 0.0, -1.0
1642238061970, 0.0, -1.0
1642238062170, 0.0, -1.0
1642238062369, 0.0, -1.0
1642238062570, 0.0, -1.0
1642238062770, 0.0, -1.0
1642238062970, 0.0, -1.0
1642238063170, 0.0, -1.0
1642238063370, 0.0, -1.0
1642238063570, 0.0, -1.0
1642238063770, 0.0, -1.0
1642238063970, 0.0, -1.0
1642238064170, 0.0, -1.0
1642238064370, 0.0, -1.0
1642238064572, 0.0, -1.0
1642238064771, 0.0, -1.0
1642238064970, 0.0, -1.0
1642238065171, 0.0, -1.0
1642238065370, 0.0, -1.0
1642238065574, 0.0, -1.0
1642238065770, 0.0, -1.0
1642238065970, 0.0, -1.0
1642238066173, 0.0, -1.0
1642238066370, 0.0, -1.0
1642238066572, 0.0, -1.0
1642238066772, 0.0, -1.0
1642238066970, 0.0, -1.0
1642238067173, 0.0, -1.0
1642238067370, 0.0, -1.0
1642238067570, 0.0, -1.0
1642238067770, 0.0, -1.0
1642238067970, 0.0, -1.0
1642238068171, 0.0, -1.0
1642238068370, 0.0, -1.0
1642238068570, 0.0, -1.0
1642238068773, 0.0, -1.0
1642238068970, 0.0, -1.0
1642238069172, 0.0, -1.0
1642238069370, 0.0, -1.0
1642238069571, 0.0, -1.0
1642238069769, 0.0, -1.0
1642238069970, 0.0, -1.0
1642238070170, 0.0, -1.0
1642238070370, 0.0, -1.0
1642238070570, 0.0, -1.0
1642238070772, 0.0, -1.0
1642238070970, 0.0, -1.0
1642238071170, 0.0, -1.0
1642238071370, 0.0, -1.0
1642238071572, 0.0, -1.0
1642238071770, 0.0, -1.0
1642238071970, 0.0, -1.0
1642238072170, 0.0, -1.0
1642238072370, 0.0, -1.0
1642238072570, 0.0, -1.0
1642238072770, 0.0, -1.0
1642238072970, 0.0, -1.0
1642238073170, 0.0, -1.0
1642238073370, 0.0, -1.0
1642238073570, 0.0, -1.0
1642238073769, 0.0, -1.0
1642238073970, 0.0, -1.0
1642238074170, 0.0, -1.0
1642238074370, 0.0, -1.0
1642238074572, 0.0, -1.0
1642238074770, 0.0, -1.0
1642238074970, 0.0, -1.0
1642238075170, 0.0, -1.0
1642238075370, 0.0, -1.0
1642238075580, 0.0, -1.0
1642238075770, -0.1, -1.0
1642238075970, -0.2, -1.0
1642238076170, -0.2, -1.0
1642238076370, -0.2, -1.0
1642238076570, -0.2, -1.0
1642238076775, -0.2, -1.0
1642238076971, -0.3, -1.0
1642238077170, -0.3, -1.0
1642238077370, -0.3, -1.0
1642238077570, -0.3, -1.0
1642238077780, -0.3, -1.0
1642238077970, 0.0, -1.0
1642238078170, 0.0, -1.0
1642238078370, 0.0, -1.0
1642238078570, 0.0, -1.0
1642238078770, 0.0, -1.0
1642238078974, 0.0, -1.0
1642238079170, 0.0, -1.0
1642238079374, 0.0, -1.0
1642238079570, 0.0, -1.0
1642238079770, 0.0, -1.0
1642238079970, 0.0, -1.0
1642238080170, 0.0, -1.0
1642238080370, 0.0, -1.0
1642238080572, 0.0, -1.0
1642238080780, 0.2, -1.0
1642238080970, 0.9, -1.0
1642238081179, 1.0, -1.0
1642238081371, 1.0, -1.0
1642238081569, 1.0, -1.0
1642238081782, 0.9, -1.0
1642238081982, 0.3, -1.0
1642238082172, 0.3, -1.0
1642238082370, 0.3, -1.0
1642238082571, 0.3, -1.0
1642238082778, 0.5, -1.0
1642238082981, 0.7, -1.0
1642238083173, 0.8, -1.0
1642238083370, 0.8, -1.0
1642238083570, 0.8, -1.0
1642238083770, 0.8, -1.0
1642238083970, 0.8, -1.0
1642238084170, 0.8, -1.0
1642238084371, 0.8, -1.0
1642238084571, 0.8, -1.0
1642238084771, 0.8, -1.0
1642238084972, 0.8, -1.0
1642238085170, 0.8, -1.0
1642238085382, 0.8, -1.0
1642238085571, 0.8, -1.0
1642238085773, 0.8, -1.0
1642238085972, 0.8, -1.0
1642238086170, 0.9, -1.0
1642238086370, 1.0, -1.0
1642238086570, 1.0, -1.0
1642238086770, 1.0, -1.0
1642238086970, 1.0, -1.0
1642238087170, 1.0, -1.0
1642238087370, 1.0, -1.0
1642238087578, 1.0, -1.0
1642238087770, 0.6, -1.0
1642238087970, 0.5, -1.0
1642238088187, 0.4, -1.0
1642238088381, 0.3, -1.0
1642238088571, 0.2, -1.0
1642238088782, 0.1, -1.0
1642238088970, 0.1, -1.0
1642238089170, 0.1, -1.0
1642238089370, 0.1, -1.0
1642238089570, 0.1, -1.0
1642238089770, 0.1, -1.0
1642238089970, 0.2, -1.0
1642238090180, 0.5, -1.0
1642238090370, 0.5, -1.0
1642238090570, 0.5, -1.0
1642238090770, 0.5, -1.0
1642238090970, 0.5, -1.0
1642238091170, 0.0, -1.0
1642238091370, 0.0, -1.0
1642238091570, 0.0, -1.0
1642238091770, 0.0, -1.0
1642238091971, 0.0, -1.0
1642238092170, 0.0, -1.0
1642238092369, 0.0, -1.0
1642238092570, 0.0, -1.0
1642238092775, 0.0, -1.0
1642238092970, 0.0, -1.0
1642238093185, 0.0, -1.0
1642238093385, 0.0, -0.9
1642238093572, 0.0, 0.0
1642238093770, 0.0, 0.0
1642238093970, 0.0, 0.0
1642238094170, 0.0, 0.0
1642238094370, 0.0, 0.0
1642238094570, 0.0, 0.0
1642238094770, 0.0, 0.0
1642238094970, 0.0, 0.0
1642238095171, 0.0, 0.0
1642238841967, 0.0, 0.0
1642238842169, 0.0, -0.4
1642238842368, 0.0, -1.0
1642238842566, 0.0, -1.0
1642238842767, 0.0, -1.0
1642238842965, 0.0, -1.0
1642238843166, 0.0, -1.0
1642238843366, 0.0, -1.0
1642238843566, 0.2, -1.0
1642238843767, 0.5, -1.0
1642238843967, 0.5, -1.0
1642238844166, 0.5, -1.0
1642238844366, 0.5, -1.0
1642238844566, 0.5, -1.0
1642238844766, 0.5, -1.0
1642238844967, 0.5, -1.0
1642238845167, 0.5, -1.0
1642238845371, 0.5, -1.0
1642238845566, 0.9, -1.0
1642238845766, 1.0, -1.0
1642238845966, 1.0, -1.0
1642238846170, 1.0, -1.0
1642238846366, 1.0, -1.0
1642238846567, 1.0, -1.0
1642238846766, 1.0, -1.0
1642238846969, 1.0, -1.0
1642238847168, 1.0, -1.0
1642238847366, 1.0, -1.0
1642238847568, 1.0, -1.0
1642238847766, 1.0, -1.0
1642238847967, 1.0, -1.0
1642238848166, 1.0, -1.0
1642238848366, 1.0, -1.0
1642238848566, 1.0, -1.0
1642238848767, 1.0, -1.0
1642238848966, 1.0, -1.0
1642238849169, 0.8, -1.0
1642238849370, 0.6, -1.0
1642238849577, 0.6, -1.0
1642238849766, 0.6, -1.0
1642238849968, 0.6, -1.0
1642238850175, 0.6, -1.0
1642238850367, 0.6, -1.0
1642238850566, 0.6, -1.0
1642238850767, 0.6, -1.0
1642238850967, 0.3, -1.0
1642238851167, 0.3, -1.0
1642238851366, 0.3, -1.0
1642238851566, 0.3, -1.0
1642238851766, 0.3, -1.0
1642238851966, 0.3, -1.0
1642238852166, 0.3, -1.0
1642238852366, 0.3, -1.0
1642238852567, 0.3, -1.0
1642238852767, 0.3, -1.0
1642238852966, 0.3, -1.0
1642238853166, 0.3, -1.0
1642238853367, 0.3, -1.0
1642238853567, 0.2, -1.0
1642238853766, 0.1, -1.0
1642238853967, 0.1, -1.0
1642238854166, 0.1, -1.0
1642238854366, 0.1, -1.0
1642238854566, 0.1, -1.0
1642238854767, 0.1, -1.0
1642238854968, 0.0, -1.0
1642238855166, 0.0, -1.0
1642238855366, 0.0, -1.0
1642238855566, 0.0, -1.0
1642238855766, 0.0, -1.0
1642238855966, 0.0, -1.0
1642238856167, 0.0, -1.0
1642238856367, 0.0, -1.0
1642238856566, 0.0, -1.0
1642238856766, 0.0, -1.0
1642238856967, 0.0, -1.0
1642238857166, 0.0, -1.0
1642238857368, 0.0, -1.0
1642238857574, 0.0, -1.0
1642238857769, 0.0, -1.0
1642238857966, 0.0, -1.0
1642238858167, 0.0, -1.0
1642238858368, 0.0, -1.0
1642238858567, 0.0, -1.0
1642238858768, 0.0, -1.0
1642238858966, 0.0, -1.0
1642238859168, 0.0, -1.0
1642238859367, 0.0, -1.0
1642238859567, 0.0, -1.0
1642238859767, 0.0, -1.0
1642238859966, 0.0, -1.0
1642238860167, 0.0, -1.0
1642238860367, 0.0, -1.0
1642238860566, 0.0, -1.0
1642238860769, 0.0, -1.0
1642238860966, 0.0, -1.0
1642238861166, 0.0, -1.0
1642238861367, 0.0, -1.0
1642238861565, 0.0, -1.0
1642238861766, 0.0, -1.0
1642238861968, 0.0, -1.0
1642238862166, 0.0, -1.0
1642238862367, 0.0, -1.0
1642238862566, 0.0, -1.0
1642238862766, 0.0, -1.0
1642238862966, 0.0, -1.0
1642238863167, 0.0, -1.0
1642238863366, 0.0, -1.0
1642238863568, 0.0, -1.0
1642238863767, 0.0, -1.0
1642238863967, 0.0, -1.0
1642238864168, 0.0, -1.0
1642238864366, 0.0, -1.0
1642238864570, 0.0, -1.0
1642238864776, 0.0, -1.0
1642238864968, 0.0, -1.0
1642238865167, 0.0, -1.0
1642238865366, 0.0, -1.0
1642238865567, 0.0, -1.0
1642238865768, 0.0, -1.0
1642238865967, 0.0, -1.0
1642238866167, 0.0, -1.0
1642238866367, 0.0, -1.0
1642238866566, 0.0, -1.0
1642238866767, 0.0, -1.0
1642238866968, 0.0, -1.0
1642238867167, 0.0, -1.0
1642238867367, 0.0, -1.0
1642238867568, 0.0, -1.0
1642238867767, 0.0, -1.0
1642238867967, 0.0, -1.0
1642238868169, 0.0, -1.0
1642238868367, 0.0, -1.0
1642238868566, 0.0, -1.0
1642238868766, 0.0, -1.0
1642238868966, 0.0, -1.0
1642238869167, 0.0, -1.0
1642238869367, 0.0, -1.0
1642238869566, 0.0, -1.0
1642238869766, 0.0, -1.0
1642238869967, 0.0, -1.0
1642238870166, 0.0, -1.0
1642238870367, 0.0, -1.0
1642238870567, 0.0, -1.0
1642238870768, 0.0, -1.0
1642238870967, 0.0, -1.0
1642238871167, 0.0, -1.0
1642238871368, 0.0, -1.0
1642238871567, 0.0, -1.0
1642238871767, 0.0, -1.0
1642238871967, 0.0, -1.0
1642238872167, 0.0, -1.0
1642238872366, 0.0, -1.0
1642238872566, 0.0, -1.0
1642238872766, 0.0, -1.0
1642238872966, 0.0, -1.0
1642238873167, 0.0, -1.0
1642238873366, 0.0, -1.0
1642238873566, 0.0, -1.0
1642238873767, 0.0, -1.0
1642238873967, 0.0, -1.0
1642238874167, 0.0, -1.0
1642238874367, 0.0, -1.0
1642238874567, 0.0, -1.0
1642238874768, 0.0, -1.0
1642238874967, 0.0, -1.0
1642238875168, 0.0, -1.0
1642238875367, 0.0, -1.0
1642238875570, 0.0, -1.0
1642238875767, 0.0, -1.0
1642238875966, 0.0, -1.0
1642238876174, 0.0, -1.0
1642238876369, 0.1, -1.0
1642238876567, 0.3, -1.0
1642238876767, 1.0, -1.0
1642238876967, 1.0, -1.0
1642238877167, 1.0, -1.0
1642238877367, 1.0, -1.0
1642238877566, 1.0, -1.0
1642238877767, 1.0, -1.0
1642238877967, 1.0, -1.0
1642238878167, 1.0, -1.0
1642238878367, 1.0, -1.0
1642238878567, 1.0, -1.0
1642238878767, 1.0, -1.0
1642238878967, 1.0, -1.0
1642238879167, 1.0, -1.0
1642238879374, 1.0, -1.0
1642238879567, 1.0, -1.0
1642238879767, 0.8, -1.0
1642238879983, 0.8, -1.0
1642238880171, 0.7, -1.0
1642238880368, 0.7, -1.0
1642238880567, 0.7, -1.0
1642238880767, 0.7, -1.0
1642238880967, 0.7, -1.0
1642238881172, 0.7, -1.0
1642238881367, 0.5, -1.0
1642238881573, 0.5, -1.0
1642238881771, 0.5, -1.0
1642238881970, 0.5, -1.0
1642238882167, 0.5, -1.0
1642238882369, 0.4, -1.0
1642238882567, 0.4, -1.0
1642238882767, 0.4, -1.0
1642238882967, 0.3, -1.0
1642238883167, 0.2, -1.0
1642238883367, 0.2, -1.0
1642238883567, 0.2, -1.0
1642238883766, 0.2, -1.0
1642238883967, 0.2, -1.0
1642238884166, 0.2, -1.0
1642238884367, 0.2, -1.0
1642238884567, 0.2, -1.0
1642238884767, 0.3, -1.0
1642238884969, 0.3, -1.0
1642238885168, 0.3, -1.0
1642238885370, 0.5, -1.0
1642238885567, 0.6, -1.0
1642238885767, 0.6, -1.0
1642238885967, 0.6, -1.0
1642238886167, 0.6, -1.0
1642238886367, 0.6, -1.0
1642238886567, 0.6, -1.0
1642238886767, 0.6, -1.0
1642238886967, 0.6, -1.0
1642238887167, 0.6, -1.0
1642238887367, 0.6, -1.0
1642238887567, 0.0, -1.0
1642238887767, 0.0, -1.0
1642238887967, 0.0, -1.0
1642238888167, 0.0, -1.0
1642238888367, 0.0, -1.0
1642238888567, 0.0, -1.0
1642238888767, 0.0, -1.0
1642238888967, 0.0, -1.0
1642238889167, -0.1, -1.0
1642238889368, -0.3, -1.0
1642238889567, -0.3, -1.0
1642238889767, -0.3, -1.0
1642238889966, -0.3, -1.0
1642238890167, -0.3, -1.0
1642238890372, -0.3, -1.0
1642238890567, -0.5, -1.0
1642238890767, -0.5, -1.0
1642238890981, -0.6, -1.0
1642238891167, -0.6, -1.0
1642238891367, 0.0, -1.0
1642238891566, 0.0, -1.0
1642238891767, 0.0, -1.0
1642238891969, 0.0, -1.0
1642238892167, 0.0, -1.0
1642238892367, 0.0, -1.0
1642238892567, 0.0, -1.0
1642238892767, 0.0, -1.0
1642238892967, 0.0, -1.0
1642238893167, 0.0, -1.0
1642238893367, 0.0, -1.0
1642238893567, 0.0, -1.0
1642238893767, 0.0, -1.0
1642238893969, 0.0, -1.0
1642238894167, 0.0, -1.0
1642238894366, 0.0, -1.0
1642238894577, 0.0, -1.0
1642238894767, 0.0, -1.0
1642238894969, 0.0, -1.0
1642238895168, 0.0, -1.0
1642238895367, 0.0, -1.0
1642238895567, 0.0, -1.0
1642238895767, 0.0, -1.0
1642238895971, 0.0, -1.0
1642238896167, 0.0, -1.0
1642238896367, 0.0, -1.0
1642238896567, 0.0, -1.0
1642238896767, 0.0, -1.0
1642238896967, 0.0, -1.0
1642238897168, 0.0, -1.0
1642238897367, 0.0, -1.0
1642238897569, 0.0, -1.0
1642238897767, 0.0, -1.0
1642238897967, 0.0, -1.0
1642238898167, 0.0, -1.0
1642238898367, 0.0, -1.0
1642238898568, 0.0, -1.0
1642238898766, 0.0, -1.0
1642238898969, 0.0, -1.0
1642238899169, 0.0, -1.0
1642238899367, 0.0, -1.0
1642238899569, 0.0, -1.0
1642238899767, 0.0, -1.0
1642238899967, 0.0, -1.0
1642238900167, 0.0, -1.0
1642238900367, 0.0, -1.0
1642238900567, 0.0, -1.0
1642238900767, 0.0, -1.0
1642238900967, 0.0, -1.0
1642238901167, 0.0, -1.0
1642238901368, 0.0, -1.0
1642238901567, 0.0, -1.0
1642238901767, 0.0, -1.0
1642238901967, 0.0, -1.0
1642238902167, 0.0, -1.0
1642238902366, 0.0, -1.0
1642238902566, 0.0, -1.0
1642238902767, 0.0, -1.0
1642238902969, 0.0, -1.0
1642238903167, 0.0, -1.0
1642238903367, 0.0, -1.0
1642238903567, 0.0, -1.0
1642238903769, 0.0, -1.0
1642238903967, 0.0, -1.0
1642238904167, 0.0, -1.0
1642238904369, 0.0, -1.0
1642238904567, 0.0, -1.0
1642238904767, 0.0, -1.0
1642238904967, 0.0, -1.0
1642238905169, 0.0, -1.0
1642238905367, 0.0, -1.0
1642238905571, 0.0, -1.0
1642238905767, 0.0, -1.0
1642238905967, 0.0, -1.0
1642238906169, 0.0, -1.0
1642238906367, 0.0, -1.0
1642238906567, 0.0, -1.0
1642238906767, 0.0, -1.0
1642238906974, 0.0, -1.0
1642238907167, 0.0, -1.0
1642238907367, 0.0, -1.0
1642238907567, 0.0, -1.0
1642238907767, 0.0, -1.0
1642238907967, 0.0, -1.0
1642238908167, 0.0, -1.0
1642238908367, 0.0, -1.0
1642238908567, 0.0, -1.0
1642238908769, 0.0, -1.0
1642238908967, 0.0, -1.0
1642238909169, 0.0, -1.0
1642238909368, 0.0, -1.0
1642238909569, 0.4, -1.0
1642238909767, 0.7, -1.0
1642238909967, 0.7, -1.0
1642238910167, 0.7, -1.0
1642238910367, 0.7, -1.0
1642238910567, 0.7, -1.0
1642238910767, 0.7, -1.0
1642238910967, 0.7, -1.0
1642238911167, 0.7, -1.0
1642238911367, 0.7, -1.0
1642238911567, 0.7, -1.0
1642238911768, 0.7, -1.0
1642238911968, 0.7, -1.0
1642238912167, 0.7, -1.0
1642238912369, 0.7, -1.0
1642238912567, 0.7, -1.0
1642238912767, 0.7, -1.0
1642238912967, 0.7, -1.0
1642238913167, 0.7, -1.0
1642238913366, 0.7, -1.0
1642238913566, 0.7, -1.0
1642238913767, 0.7, -1.0
1642238913967, 0.7, -1.0
1642238914167, 0.7, -1.0
1642238914369, 0.7, -1.0
1642238914567, 0.7, -1.0
1642238914768, 0.7, -1.0
1642238914967, 0.7, -1.0
1642238915167, 0.6, -1.0
1642238915368, 0.4, -1.0
1642238915567, 0.2, -1.0
1642238915767, 0.2, -1.0
1642238915967, 0.2, -1.0
1642238916167, 0.3, -1.0
1642238916370, 0.3, -1.0
1642238916567, 0.5, -1.0
1642238916771, 0.7, -1.0
1642238916975, 0.7, -1.0
1642238917167, 0.7, -1.0
1642238917366, 0.7, -1.0
1642238917567, 0.7, -1.0
1642238917768, 0.7, -1.0
1642238917968, 0.5, -1.0
1642238918180, 0.0, -1.0
1642238918368, 0.0, -1.0
1642238918567, 0.0, -1.0
1642238918767, 0.0, -1.0
1642238918967, 0.0, -1.0
1642238919167, 0.0, -1.0
1642238919367, 0.0, -1.0
1642238919567, 0.0, -1.0
1642238919767, 0.0, -1.0
1642238919967, 0.0, -1.0
1642238920167, 0.0, -1.0
1642238920367, 0.0, -1.0
1642238920567, 0.0, -1.0
1642238920767, 0.0, -1.0
1642238920967, 0.0, -1.0
1642238921167, 0.0, -1.0
1642238921367, 0.0, -1.0
1642238921567, 0.0, -1.0
1642238921767, 0.0, -1.0
1642238921967, 0.0, -1.0
1642238922168, 0.0, -1.0
1642238922367, 0.0, -1.0
1642238922567, 0.0, -1.0
1642238922767, 0.0, -1.0
1642238922967, 0.0, -1.0
1642238923169, 0.0, -1.0
1642238923367, 0.0, -1.0
1642238923567, 0.0, -1.0
1642238923769, 0.0, -1.0
1642238923967, 0.0, -1.0
1642238924167, 0.0, -1.0
1642238924367, 0.0, -1.0
1642238924566, 0.0, -1.0
1642238924767, 0.0, -1.0
1642238924967, 0.0, -1.0
1642238925167, 0.0, -1.0
1642238925368, 0.0, -1.0
1642238925567, 0.0, -1.0
1642238925767, 0.0, -1.0
1642238925967, 0.0, -1.0
1642238926168, 0.0, -1.0
1642238926367, 0.0, -1.0
1642238926570, 0.0, -1.0
1642238926767, 0.0, -1.0
1642238926967, 0.0, -1.0
1642238927169, 0.0, -1.0
1642238927367, 0.0, -1.0
1642238927568, 0.0, -1.0
1642238927782, 0.0, -1.0
1642238927968, 0.0, -1.0
1642238928170, 0.0, -1.0
1642238928367, 0.0, -1.0
1642238928569, 0.0, -1.0
1642238928769, 0.0, -1.0
1642238928972, 0.0, -1.0
1642238929167, 0.0, -1.0
1642238929369, 0.0, -1.0
1642238929568, 0.0, -1.0
1642238929767, 0.0, -1.0
1642238929967, 0.0, -1.0
1642238930167, 0.0, -1.0
1642238930369, 0.0, -1.0
1642238930567, 0.0, -1.0
1642238930767, 0.0, -1.0
1642238930967, 0.0, -1.0
1642238931167, 0.0, -1.0
1642238931368, 0.0, -1.0
1642238931568, 0.0, -1.0
1642238931767, 0.0, -1.0
1642238931967, 0.0, -1.0
1642238932168, 0.0, -1.0
1642238932367, 0.0, -1.0
1642238932569, 0.0, -1.0
1642238932767, 0.0, -1.0
1642238932968, 0.0, -1.0
1642238933167, 0.0, -1.0
1642238933367, 0.0, -1.0
1642238933569, 0.0, -1.0
1642238933767, 0.0, -1.0
1642238933967, 0.0, -1.0
1642238934169, 0.0, -1.0
1642238934367, 0.0, -1.0
1642238934567, 0.0, -1.0
1642238934769, 0.0, -1.0
1642238934967, 0.0, -1.0
1642238935168, 0.0, -1.0
1642238935367, 0.0, -1.0
1642238935567, 0.0, -1.0
1642238935767, 0.0, -1.0
1642238935967, 0.0, -1.0
1642238936167, 0.0, -1.0
1642238936367, 0.0, -1.0
1642238936568, 0.0, -1.0
1642238936767, 0.0, -1.0
1642238936969, 0.0, -1.0
1642238937168, 0.0, -1.0
1642238937368, 0.0, -1.0
1642238937572, 0.0, -1.0
1642238937767, 0.0, -1.0
1642238937968, 0.0, -1.0
1642238938169, 0.0, -1.0
1642238938377, 0.0, -1.0
1642238938574, 0.0, -1.0
1642238938770, 0.0, -1.0
1642238938967, 0.0, -1.0
1642238939167, 0.0, -1.0
1642238939367, 0.0, -1.0
1642238939569, 0.0, -1.0
1642238939767, 0.0, -1.0
1642238939967, 0.0, -1.0
